Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.137.48-192.168.137.250-51550-1883-6,192.168.137.48,51550,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119997159,4466,3851,1538325.0,8.0,1448.0,0.0,344.45253022839216,348.04242010071863,2.0,0.0,0.0020773824980524,0.0644323483732136,12819.745174133664,69.30997424697364,14429.67279942279,28204.46207899466,815521.0,0.0,119990649.0,26873.605599104107,42366.38211468567,854862.0,0.0,119988209.0,31165.76857142852,44880.69433275608,838099.0,0.0,0,0,0,0,142912,123232,37.21754779211064,32.09242645486299,0.0,1448.0,184.9402500601101,307.46424551574114,94534.26227056397,0,0,0,4301,8317,0,0,0,0.0,184.96248647348804,344.4525302283923,0.0020773824980524,0,0,0,1538333,4466,12822,0,0,0,0,1027,1027,4462,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52240-1883-6,192.168.137.48,52240,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119983907,5314,4490,1729511.0,8.0,1448.0,0.0,325.46311629657464,329.7324683887373,2.0,0.0,0.0017817371937639,0.0596748935194918,14414.591450168396,81.71095812040859,12239.509027848637,23706.74845361556,730504.0,0.0,119981710.0,22582.667043101843,36160.874085284806,767846.0,0.0,119979873.0,26727.5279572288,38861.07243882406,753718.0,0.0,0,0,0,0,170048,143704,44.28927289390568,37.42168522650292,0.0,1448.0,176.39153493115748,291.9195157256626,85217.00366150538,0,0,0,5143,9804,0,0,0,0.0,176.4095267237862,325.4631162965751,0.0017817371937639,0,0,0,1729519,5313,14416,0,0,0,0,2542,2542,5309,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52042-1883-6,192.168.137.48,52042,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119979075,5188,4301,1795020.0,8.0,1448.0,0.0,345.9946029298381,345.018030908519,2.0,0.0,0.0018600325505696,0.0609710563044684,14961.175521648254,79.08879110794945,12645.34938870156,24902.69895755453,642140.0,0.0,119979075.0,23130.72585309428,37710.111532537325,665841.0,0.0,119900922.0,27883.93534883724,40682.75647942139,665426.0,0.0,0,0,0,0,166016,137632,43.24087346064304,35.84791764730642,0.0,1448.0,189.1494204425712,307.798308861353,94739.79893790884,0,0,0,4987,9489,0,0,0,0.0,189.1693539888292,345.9946029298381,0.0018600325505696,0,0,0,1795028,5191,14965,0,0,0,0,1717,1727,5187,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51900-1883-6,192.168.137.48,51900,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119991405,4839,4120,1627705.0,8.0,1448.0,2.0,336.3721843356058,339.6087372222438,2.0,0.0,0.0019417475728155,0.0622949971617367,13565.246610788496,74.66368111949352,13394.887809778931,27492.32850541358,939063.0,0.0,119991405.0,24801.86130632495,41237.69072474958,978656.0,0.0,119946415.0,29120.275552318435,43938.47041623952,959336.0,0.0,1,0,0,0,154848,131840,40.327888485012735,34.335792634480775,0.0,1448.0,181.7373883928568,300.68448925745867,90411.16208001877,0,0,0,4640,8959,0,0,0,0.0,181.75767384752763,336.3721843356065,0.0019417475728155,0,0,0,1627713,4843,13565,0,0,0,0,502,9898,4838,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51800-1883-6,192.168.137.48,51800,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119994173,4931,4238,1530368.0,8.0,1448.0,0.0,310.356519975664,302.7212098282754,2.0,0.0,0.0018876828692779,0.0614222483945309,12753.752634305,76.41204377482563,13088.369655322844,28338.233388743185,1264314.0,0.0,119987643.0,24338.26430020288,42121.59568155168,1294349.0,1.0,119972870.0,28315.52277554877,44971.74702300846,1286050.0,0.0,0,0,0,0,157792,135628,41.09366210640911,35.318381668416514,0.0,1448.0,166.8894220283525,270.5894854460844,73218.66963397671,0,0,0,4808,9169,0,0,0,0.0,166.9076235140146,310.3565199756642,0.0018876828692779,0,0,0,765188,2467,12893,4931,1530368,4238,8,1085,1085,4930,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51682-1883-6,192.168.137.48,51682,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119995506,5364,4486,1770371.0,8.0,1448.0,2.0,330.04679343773284,344.63642438250673,2.0,0.0,0.0017833259028087,0.0597014747334281,14753.710859805033,82.08640746929305,12183.521778860812,24394.29245720338,642580.0,0.0,119987684.0,22373.23960469884,37047.83210457591,672513.0,1.0,119970104.0,26749.187068004456,39754.22374330387,664101.0,0.0,1,0,0,0,171648,143564,44.70167407769421,37.38473339159885,0.0,1448.0,179.8484417825606,303.0081650612159,91813.94809376508,0,0,0,5159,9850,0,0,0,0.0,179.8667005076142,330.046793437733,0.0017833259028087,0,0,0,1770379,5368,14754,0,0,0,0,502,3428,5363,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52076-1883-6,192.168.137.48,52076,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119986979,4538,3932,1549770.0,8.0,1448.0,0.0,341.50947553988533,343.61476656405625,2.0,0.0,0.0020345879959308,0.0637657473949579,12916.21818397478,70.59099304433691,14167.785925138764,29073.868523596248,843886.0,0.0,119986979.0,26446.325545514683,43290.6199156091,866219.0,0.0,119960530.0,30516.54286441112,46102.09409113288,871807.0,0.0,1,0,0,0,145216,125824,37.82077053544285,32.770222508894065,0.0,1448.0,182.97674418604623,303.7320158884014,92253.13747563212,0,0,0,4379,8470,0,0,0,0.0,182.998347107438,341.5094755398854,0.0020345879959308,0,0,0,1549778,4539,12916,0,0,0,0,502,1249,4534,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52122-1883-6,192.168.137.48,52122,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119994456,4840,4076,1761775.0,8.0,1448.0,0.0,364.00309917355406,372.7328238809214,2.0,0.0,0.0019627085377821,0.0626300822126447,14682.203317793284,74.30343281859622,13459.838025799178,26359.333597887435,791398.0,0.0,119992941.0,24797.05331680104,39858.04879741101,812670.0,1.0,119985580.0,29444.31411042946,42587.54584417772,865403.0,0.0,0,0,0,0,154880,130444,40.33519681942639,33.96823599916983,0.0,1448.0,197.57575417741435,329.0699317361945,108287.01997286374,0,0,0,4608,8916,0,0,0,0.0,197.5979138627187,364.0030991735537,0.0019627085377821,0,0,0,1761783,4843,14686,0,0,0,0,10970,10970,4839,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52220-1883-6,192.168.137.48,52220,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119984427,4630,3904,1762865.0,8.0,1448.0,0.0,380.7483801295887,385.0136990666272,2.0,0.0,0.0020491803278688,0.0639938316857131,14692.515054474528,71.12589702995373,14061.224305636882,28833.34767297328,1060548.0,0.0,119984427.0,25920.161373946823,43020.05607100873,1081223.0,0.0,119941795.0,30730.66743530617,45847.468709222594,1081011.0,0.0,0,0,0,0,148160,124940,38.58834113530417,32.537555894649564,0.0,1448.0,206.5463386057412,341.1603257596091,116390.36787240262,0,0,0,4394,8534,0,0,0,0.0,206.57054136395595,380.7483801295896,0.0020491803278688,0,0,0,881436,2315,14828,4630,1762865,3904,8,1027,1027,4627,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51976-1883-6,192.168.137.48,51976,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119983145,4815,4132,1660621.0,6.0,1448.0,0.0,344.88494288681045,346.6538941993842,2.0,0.0,0.0014520813165537,0.0538772363748827,13840.502347225522,74.5688071437034,13411.93214844624,25536.35117022555,797325.0,0.0,119981873.0,24923.52991275443,38447.314427728175,818797.0,0.0,119947687.0,29035.992979908,41242.97636411135,865692.0,0.0,0,0,0,0,154080,132224,40.13063668234401,34.438170461359384,0.0,1448.0,185.5863880196691,306.9600978066606,94224.50164547464,0,0,0,4639,8947,0,0,0,0.0,185.60713088185983,344.88494288681204,0.0014520813165537,0,0,0,1660627,4816,13841,0,0,0,0,2577,2577,4813,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52294-1883-6,192.168.137.48,52294,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119987844,4625,3950,1629667.0,8.0,1448.0,0.0,352.3604324324332,353.105282362554,2.0,0.0,0.0020253164556962,0.0636204031918444,13582.000856686784,71.46557279585755,13994.383484954542,29912.61176299228,937132.0,0.0,119987844.0,25948.92820069201,44301.19450042439,958588.0,0.0,119949282.0,30374.596606735853,47448.60903180183,965923.0,0.0,0,0,0,0,148000,126400,38.54557133304271,32.92000146281485,0.0,1448.0,190.0274020522388,313.1860249853506,98085.48624612468,0,0,0,4456,8575,0,0,0,0.0,190.0495626822157,352.36043243243245,0.0020253164556962,0,0,0,1629675,4626,13584,0,0,0,0,3230,3230,4622,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52228-1883-6,192.168.137.48,52228,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119989853,5035,4248,1697185.0,8.0,1448.0,0.0,337.07745779543126,348.18516193363934,2.0,0.0,0.0018832391713747,0.0613499614841459,14144.471032896425,77.36487517823694,12927.155031243252,29433.82235913105,1299611.0,0.0,119989853.0,23835.88657131505,43689.19043157368,1321664.0,0.0,119978008.0,28250.06074876385,46652.4628437175,1324527.0,0.0,1,0,0,0,161120,135936,41.96188156010159,35.40299361813536,0.0,1448.0,182.85534252477413,306.5128162234197,93950.10650921184,0,0,0,4851,9283,0,0,0,0.0,182.8750403964236,337.077457795432,0.0018832391713747,0,0,0,848596,2518,14302,5035,1697185,4248,8,502,1039,5032,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51838-1883-6,192.168.137.48,51838,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119998785,4926,4096,1810794.0,8.0,1448.0,0.0,367.5992691839205,374.46413475083887,2.0,0.0,0.001953125,0.0624771020325709,15090.169454632394,75.18409457229087,13302.15996009306,31295.13999416436,1362722.0,0.0,119998785.0,24365.235532995,45802.70487521035,1384795.0,0.0,119942998.0,29290.10940170936,49404.4954290811,1382162.0,0.0,0,0,0,0,157632,131084,41.05041563545831,34.13367893683257,0.0,1448.0,200.6873545384017,331.7329352121905,110046.7403044954,0,0,0,4678,9022,0,0,0,0.0,200.7095987585901,367.5992691839221,0.001953125,0,0,0,905401,2464,15269,4926,1810794,4096,8,1074,1074,4925,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52094-1883-6,192.168.137.48,52094,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119998758,4848,4110,1711633.0,6.0,1448.0,0.0,353.05961221122067,350.90066371225555,2.0,0.0,0.0014598540145985,0.0540211708585423,14263.80596372506,74.65077263549678,13397.204197834031,27880.047608308145,995803.0,0.0,119998758.0,24757.325768516555,41523.2728102277,1016152.0,0.0,119921047.0,29184.971282550523,44398.95741979871,1018159.0,0.0,0,0,0,0,155136,131532,40.400418144327794,34.250354491168984,0.0,1448.0,191.0524612121884,312.3764226018783,97579.02939754726,0,0,0,4667,8958,0,0,0,0.0,191.0737887921411,353.0596122112211,0.0014598540145985,0,0,0,855819,2424,14386,0,0,0,0,1831,1831,4845,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51626-1883-6,192.168.137.48,51626,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119989865,5654,4594,1961243.0,6.0,1448.0,0.0,346.8770781747433,364.0151374146368,2.0,0.0,0.0013060513713539,0.0510976057657788,16345.122148441456,85.40721335089427,11709.755538206302,23517.88069675862,781064.0,0.0,119989865.0,21225.87387228024,35706.889003348144,808546.0,0.0,119978586.0,26122.05225342914,38532.88199352341,803095.0,0.0,1,0,0,0,180928,147044,47.12064639792703,38.28656695296724,0.0,1448.0,191.42384622890023,320.73861150449926,102873.25690983412,0,0,0,5383,10248,0,0,0,0.0,191.44252537080405,346.8770781747436,0.0013060513713539,0,0,0,1961249,5656,16345,0,0,0,0,502,1120,5652,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52164-1883-6,192.168.137.48,52164,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119980806,5126,4223,1764389.0,6.0,1448.0,0.0,344.203862660943,349.3641990854792,2.0,0.0,0.0014207909069381,0.0532938620348699,14705.64383439798,77.92079676477586,12834.9172015404,29785.97653681381,1299631.0,0.0,119980806.0,23410.88897560978,43690.55880444172,1329676.0,0.0,119943718.0,28409.217906205617,47433.28024900001,1321431.0,0.0,0,0,0,0,164032,135148,42.72350029053814,35.19729647423772,0.0,1448.0,188.7053475935828,310.25065607314906,96255.46959381943,0,0,0,4880,9349,0,0,0,0.0,188.72553214247512,344.2038626609442,0.0014207909069381,0,0,0,588131,1708,15012,2563,882194,2111,3,4058,4058,5122,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51742-1883-6,192.168.137.48,51742,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119994804,4823,3908,1947776.0,8.0,1448.0,0.0,403.8515446817331,414.66672482926487,2.0,0.0,0.0020470829068577,0.0639610983173674,16232.236189160323,72.76148390558645,13745.109278350485,23979.296121904328,684105.0,0.0,119994804.0,24884.861883036094,36692.43350831456,708370.0,0.0,119971496.0,30706.80726900438,39456.793608525964,704368.0,0.0,0,0,0,0,154336,125080,40.19340704119155,32.5680768643949,0.0,1448.0,223.0627576729273,367.826131100081,135296.06272005395,0,0,0,4494,8731,0,0,0,0.0,223.0883060359638,403.8515446817333,0.0020470829068577,0,0,0,1947784,4826,16236,0,0,0,0,829,829,4822,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51782-1883-6,192.168.137.48,51782,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119989929,4670,3974,1655469.0,8.0,1448.0,0.0,354.49014989293374,355.2663600168559,2.0,0.0,0.0020130850528434,0.0634281479873468,13796.799563069995,72.0393792382359,13882.902811523802,29235.321300448,800636.0,0.0,119989871.0,25699.265581494965,43479.537766414185,824549.0,0.0,119968120.0,30195.8520010068,46368.14002055179,821164.0,0.0,1,0,0,0,149440,127168,38.91993302204554,33.11944621619036,0.0,1448.0,191.57096587622897,315.2939851177238,99410.29705141544,0,0,0,4465,8644,0,0,0,0.0,191.5931281813975,354.49014989293363,0.0020130850528434,0,0,0,1655477,4670,13796,0,0,0,0,502,1109,4665,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52066-1883-6,192.168.137.48,52066,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119998414,5093,4247,1857586.0,8.0,1448.0,0.0,364.7331631651276,368.6347805183936,2.0,0.0,0.0018836825994819,0.0613571786925445,15480.154596043243,77.83436204415169,12849.171645786504,23786.41126795133,519468.0,0.0,119998414.0,23566.067164179163,36561.11088302425,573914.0,0.0,119984676.0,28258.284503061703,39021.83048296551,541044.0,0.0,0,0,0,0,162976,136012,42.4422276114416,35.39213443271009,0.0,1448.0,198.8645755272448,327.22204081066377,107074.2639922957,0,0,0,4840,9340,0,0,0,0.0,198.88586723768736,364.7331631651286,0.0018836825994819,0,0,0,1857594,5093,15483,0,0,0,0,1132,1143,5089,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51852-1883-6,192.168.137.48,51852,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119977935,4610,3882,1757415.0,8.0,1448.0,0.0,381.2180043383955,379.3127121928272,2.0,0.0,0.0020607934054611,0.0641747679241869,14647.885046529596,70.77968128056213,14130.012366034598,31230.367804335525,1400806.0,0.0,119953549.0,26025.938164460847,45992.30284860727,1430784.0,0.0,119940648.0,30904.57304818348,49125.77980890348,1421449.0,0.0,0,0,0,0,147520,124224,38.42373183035697,32.35594945020516,0.0,1448.0,206.92605675261927,337.8738420020658,114158.73310923694,0,0,0,4379,8492,0,0,0,0.0,206.9504239284032,381.2180043383948,0.0020607934054611,0,0,0,878711,2306,14828,4610,1757415,3882,8,2869,2869,4609,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52264-1883-6,192.168.137.48,52264,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119968893,4754,3999,1739072.0,8.0,1448.0,0.0,365.81236853176256,373.940570561629,2.0,0.0,0.0020005001250312,0.0632297240129143,14496.091082544206,72.96057987298424,13707.597463436938,25498.533727351347,765565.0,0.0,119942045.0,25235.01893540917,38748.99562987036,792742.0,0.0,119946057.0,30001.51500750373,41204.47755883844,785655.0,0.0,1,0,0,0,152128,127968,39.62693895991856,33.33364091306569,0.0,1448.0,198.68608636052093,330.35724829442574,109135.91150066484,0,0,0,4552,8753,0,0,0,0.0,198.70878555923684,365.81236853176273,0.0020005001250312,0,0,0,1739080,4756,14499,0,0,0,0,502,526,4751,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51986-1883-6,192.168.137.48,51986,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119987890,5166,4333,1763083.0,8.0,1448.0,0.0,341.2859078590793,355.7875223063145,2.0,0.0,0.0018462958689129,0.0607456545057475,14693.90786020156,79.1663225347158,12632.963781848814,22475.735722723824,584688.0,0.0,119964650.0,23226.45692158754,34765.16938791498,604626.0,0.0,119987890.0,27698.035549399745,37240.41450843103,605290.0,0.0,0,0,0,0,165312,138656,43.05434490097293,36.11197763374288,0.0,1448.0,185.58852631578924,312.61443485112613,97727.78487728896,0,0,0,4938,9499,0,0,0,0.0,185.60806400673755,341.2859078590786,0.0018462958689129,0,0,0,1763091,5167,14699,0,0,0,0,1319,1319,5163,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51684-1883-6,192.168.137.48,51684,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119987664,5083,4174,1863519.0,8.0,1448.0,0.0,366.6179421601415,377.3337487926272,2.0,0.0,0.0019166267369429,0.0618910148578165,15530.988252259,77.14959764530461,12963.230769230744,27713.35121311345,1132868.0,0.0,119965565.0,23605.97500983864,41226.42878779965,1165028.0,0.0,119959503.0,28746.58590941772,44383.4219592589,1154355.0,0.0,0,0,0,0,162656,133580,42.36268821768211,34.7869094276225,0.0,1448.0,201.28829120760423,333.83799743103503,111447.80852876377,0,0,0,4808,9257,0,0,0,0.0,201.3100356486983,366.6179421601416,0.0019166267369429,0,0,0,931763,2541,15687,5083,1863519,4174,8,2088,2088,5079,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52392-1883-6,192.168.137.48,52392,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119977436,4787,4045,1766057.0,8.0,1448.0,0.0,368.9277209107996,376.2742615294861,2.0,0.0,0.0019777503090234,0.0628694382860819,14719.976179520956,73.61384185606367,13585.939984146731,28501.01654608005,842649.0,0.0,119957156.0,25064.17801922265,42422.20303514341,863121.0,0.0,119940447.0,29658.864243323515,45404.601334642015,864134.0,0.0,0,0,0,0,153184,129440,39.89916904041857,33.7146728156451,0.0,1448.0,199.93943167666723,332.4355579707828,110513.40020334568,0,0,0,4573,8832,0,0,0,0.0,199.9620697463768,368.9277209108001,0.0019777503090234,0,0,0,1766065,4790,14724,0,0,0,0,1622,1622,4786,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51686-1883-6,192.168.137.48,51686,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119981621,4773,4028,1698773.0,8.0,1448.0,0.0,355.91305258747155,360.6908248150881,2.0,0.0,0.0019860973187686,0.0630018687498012,14158.676852682294,73.35290127477107,13634.275113636364,26205.080811490283,853780.0,0.0,119957121.0,25137.70347862528,39495.47493033915,891920.0,0.0,119960802.0,29789.12391358325,42163.182518027184,874020.0,0.0,1,0,0,0,152736,128908,39.781092805872326,33.571808468898745,0.0,1448.0,193.09850034083087,319.4278346190183,102034.14152939492,0,0,0,4570,8801,0,0,0,0.0,193.1204408589933,355.9130525874712,0.0019860973187686,0,0,0,1698781,4774,14161,0,0,0,0,502,5736,4769,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51962-1883-6,192.168.137.48,51962,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119973019,4972,4217,1630833.0,6.0,1448.0,0.0,328.0034191472238,328.0012361128323,2.0,0.0,0.0014228124258951,0.0533317441574692,13593.381358520286,76.59222112265093,13057.577165868495,24816.14006372868,735171.0,0.0,119952138.0,24130.383826191926,37818.5912878084,757014.0,0.0,119942668.0,28449.399430740137,40475.47998186801,756159.0,0.0,0,0,0,0,159104,134956,41.44265136813803,35.14956975451289,0.0,1448.0,177.4579978237215,291.4080488218881,84918.65091817992,0,0,0,4808,9189,0,0,0,0.0,177.47730982696703,328.00341914722446,0.0014228124258951,0,0,0,1630839,4972,13596,0,0,0,0,759,759,4969,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52330-1883-6,192.168.137.48,52330,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119963408,5083,4268,1701280.0,8.0,1448.0,0.0,334.69998032657907,343.1450200935942,2.0,0.0,0.0018744142455482,0.0612061500339381,14181.72448051826,77.94876917801469,12830.311016042777,22956.9614632316,734891.0,0.0,119943156.0,23601.56552538374,35244.35608619429,762051.0,0.0,119941518.0,28109.097258026675,37666.73963108769,755192.0,0.0,1,0,0,0,162656,136576,42.37125374097408,35.5775154370406,0.0,1448.0,182.03357570573235,303.1073601975501,91874.0718059274,0,0,0,4903,9351,0,0,0,0.0,182.0530424553524,334.6999803265788,0.0018744142455482,0,0,0,1701288,5085,14184,0,0,0,0,502,1307,5080,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51922-1883-6,192.168.137.48,51922,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119994802,4879,4152,1682205.0,8.0,1448.0,0.0,344.7847919655672,343.47256041854064,2.0,0.0,0.001926782273603,0.0620546493744705,14019.04892513594,75.26159341468808,13288.46090808421,27334.623194195447,949739.0,0.0,119971535.0,24594.410619106195,40723.097836427325,989125.0,1.0,119949107.0,28896.436280414327,43810.05557930075,970699.0,0.0,0,0,0,0,156128,132876,40.660094593097455,34.60149882159062,0.0,1448.0,186.25033215234689,305.3721616738273,93252.15712534614,0,0,0,4714,9031,0,0,0,0.0,186.2709555973868,344.78479196556674,0.001926782273603,0,0,0,1682213,4882,14023,0,0,0,0,794,794,4878,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51942-1883-6,192.168.137.48,51942,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119983475,4703,3940,1825104.0,8.0,1448.0,0.0,388.0722942802464,387.801064949761,2.0,0.0,0.0020304568527918,0.0637010271057134,15211.361397892502,72.03491980874867,13883.76243925018,27738.550346168817,797966.0,0.0,119958928.0,25512.319863887664,41884.897390382575,817607.0,0.0,119961681.0,30454.85681645084,44466.24962762178,820619.0,0.0,1,0,0,0,150496,126092,39.197064429080754,32.83785537966791,0.0,1448.0,211.2303331790825,345.2637352890944,119207.04690577788,0,0,0,4463,8643,0,0,0,0.0,211.254772648386,388.0722942802466,0.0020304568527918,0,0,0,1825112,4705,15214,0,0,0,0,502,759,4700,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52080-1883-6,192.168.137.48,52080,192.168.137.250,1883,6,29/08/2023 02:25:18 PM,119968055,5386,4536,1782594.0,8.0,1448.0,0.0,330.9680653546231,342.0494212737845,2.0,0.0,0.0017636684303351,0.0593717395020649,14858.972248904092,82.70535018676429,12092.33494607402,24061.08893992109,716717.0,0.0,119944386.0,22273.79498607243,36496.49168387269,744683.0,0.0,119939229.0,26447.459536934926,39230.43752457678,737384.0,0.0,0,0,0,0,172352,145152,44.89528483228306,37.81006535448124,0.0,1448.0,179.64345460042364,301.1404297164936,90685.5584098344,0,0,0,5187,9922,0,0,0,0.0,179.6615601693207,330.9680653546231,0.001763668430335,0,0,0,1782602,5389,14862,0,0,0,0,1447,1447,5385,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
